#Data Set Export - GWL.NAVD88.Daily@007495,,,,,
Timestamp (UTC),Value (Feet),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2013-04-25 00:00:00,5.46288194444444,41,650,8,
2013-04-26 00:00:00,5.42993055555556,41,650,8,
2013-04-27 00:00:00,5.42163194444444,41,650,8,
2013-04-28 00:00:00,5.43885416666667,41,650,8,
2013-04-29 00:00:00,5.46763888888889,41,650,8,
2013-04-30 00:00:00,5.5228125,41,650,8,
2013-05-01 00:00:00,5.58354166666667,41,650,8,
2013-05-02 00:00:00,5.58479166666667,41,650,8,
2013-05-03 00:00:00,5.53701388888889,41,650,8,
2013-05-04 00:00:00,5.50996527777778,41,650,8,
2013-05-05 00:00:00,5.40163194444444,41,650,8,
2013-05-06 00:00:00,5.36701388888889,41,650,8,
2013-05-07 00:00:00,5.35916666666667,41,650,8,
2013-05-08 00:00:00,5.36579861111111,41,650,8,
2013-05-09 00:00:00,5.36777777777778,41,650,8,
2013-05-10 00:00:00,5.38149305555556,41,650,8,
2013-05-11 00:00:00,5.4446875,41,650,8,
2013-05-12 00:00:00,5.44774305555556,41,650,8,
2013-05-13 00:00:00,5.38104166666667,41,650,8,
2013-05-14 00:00:00,5.26767361111111,41,650,8,
2013-05-15 00:00:00,5.20190972222222,41,650,8,
2013-05-16 00:00:00,5.19434027777778,41,650,8,
2013-05-17 00:00:00,5.29444444444444,41,650,8,
2013-05-18 00:00:00,5.33586805555556,41,650,8,
2013-05-19 00:00:00,5.2590625,41,650,8,
2013-05-20 00:00:00,5.39649305555556,41,650,8,
2013-05-21 00:00:00,5.45722222222222,41,650,8,
2013-05-22 00:00:00,5.47,41,650,8,
2013-05-23 00:00:00,5.46701388888889,41,650,8,
2013-05-24 00:00:00,5.41704861111111,41,650,8,
2013-05-25 00:00:00,5.27659722222222,41,650,8,
2013-05-26 00:00:00,5.33378472222222,41,650,8,
2013-05-27 00:00:00,5.37440972222222,41,650,8,
2013-05-28 00:00:00,5.385,41,650,8,
2013-05-29 00:00:00,5.43138888888889,41,650,8,
2013-05-30 00:00:00,5.51645833333333,41,650,8,
